Proteins,ECC,GO,Subcell
YLL010C,0,0,0
YKL038W,0,0,0
YJR133W,0,0,0
YOL144W,0,0,0
YGL125W,0,0,0
YJR139C,0,0,0
YER158C,0,0,0
YOR177C,0,0,0
YOL110W,0,0,0
YHR025W,0,0,0
YDR158W,0,0,0
YDR453C,0,0,0
YIL172C,0,0,0
YLR336C,0,0,0
YGR079W,0,0,0
YJL014W,0,0,0
YKL202W,0,0,0
YKL109W,0,0,0
YBR215W,0,0,0
YOR333C,0.165584416,0,0
YPL252C,0,0,0
YKL221W,0,0,0
YLR040C,0,0,0
YOR120W,0,0,0
YML034W,0,0,0
YDR223W,0,0,0
YDR281C,0,0,0
YMR145C,0,0,0
YNL040W,0,0,0
YJR021C,0,0,0
YDR440W,0,0,0
YLR076C,0,0,0
YOL103W-B,0,0,0
YDR126W,0,0,0
YNL012W,0,0,0
Q0275,0,0,0
YNR049C,0,0,0
YDR305C,0,0,0
YEL006W,0,0,0
YPL036W,0,0,0
YML078W,0,0,0
YEL022W,0,0,0
YBL013W,0,0,0
YNL218W,0,0,0
YOL105C,0,0,0
YKL015W,0,0,0
YLL062C,0,0,0
YBR093C,0,0,0
YFL025C,0,0,0
YOR038C,0.951163968,0,0
YMR151W,0,0,0
YNL019C,0,0,0
YGL205W,0,0,0
YMR056C,0,0,0
YJL078C,0,0,0
YBR263W,0,0,0
YJR030C,0,0,0
YDR233C,0,0,0
YMR086W,0,0,0
YBL010C,0,0,0
YPL020C,0,0,0
YML037C,0,0,0
YBR041W,0,0,0
YMR305C,0,0,0
YOR142W-A,0,0,0
YOL085C,0,0,0
YOR225W,0,0,0
YIL101C,0,0,0
YIL024C,0,0,0
YBL036C,0,0,0
YBR186W,0,0,0
YHR004C,0,0,0
YDR445C,0,0,0
YOR313C,0,0,0
YCR059C,0,0,0
YDL023C,0,0,0
YDR503C,0,0,0
YNR067C,0,0,0
YLR001C,0,0,0
YGL050W,0,0,0
YLR344W,0,0,0
YDR120C,0.130952381,0,0
YNL066W,0,0,0
YHR031C,0,0,0
YGR161W-B,0,0,0
YMR160W,0,0,0
YLR221C,0,0,0
YMR118C,0,0,0
YPR145W,0,0,0
YGL263W,0,0,0
YBR242W,0,0,0
YPR069C,0,0,0
YMR165C,0,0,0
YGR235C,0,0,0
YNL024C,0,0,0
YER152C,0,0,0
YHR214C-B,0,0,0
YGL147C,0,0,0
YNL280C,0,0,0
YGL017W,0,0,0
YHR067W,0,0,0
YER116C,0,0,0
YER010C,0,0,0
YIL037C,0,0,0
YMR097C,0,0,0
YOR128C,0,0,0
YLR333C,0,0,0
YLR261C,0,0,0
YOR245C,0,0,0
YML020W,0,0,0
YNL145W,0,0,0
YBR277C,0,0,0
YCL023C,0,0,0
YHR072W,0,0,0
YLR359W,0,0,0
YNL009W,0,0,0
YMR307W,0,0,0
YJL072C,0,0,0
YBR037C,0.583333333,0,0
YGL020C,0,0,0
YNL202W,0,0,0
YIR024C,0,0,0
YGR102C,0,0,0
YOL058W,0,0,0
YHR098C,0.146861472,0,0
YKL047W,0,0,0
YHR156C,0.062037037,0,0
YOR208W,0,0,0
YCR010C,0.064311594,0,0
YER014W,0,0,0
YNL324W,0,0,0
YHR154W,0,0,0
YCL017C,0,0,0
YNR071C,0.021994825,0,0
YBR212W,0,0,0
YBL072C,0,0,0
YPL245W,0,0,0
YGR175C,0,0,0
YAL038W,0,0,0
YHR134W,0,0,0
YLR441C,0,0,0
YGR217W,0,0,0
YJL131C,0,0,0
YKL133C,0,0,0
YHR137W,0,0,0
YPL215W,0,0,0
YMR023C,0,0,0
YDR403W,0,0,0
YCR075C,0,0,0
YDL173W,0,0,0
YDR081C,0,0,0
YLR422W,0,0,0
YDR273W,0,0,0
YOR315W,0,0,0
YEL019C,0,0,0
YOR147W,0,0,0
YGR187C,0.070238095,0,0
YBR120C,0,0,0
YHL017W,0,0,0
YDL102W,0.583333333,0,0
YKR070W,0,0,0
YFR017C,0,0,0
YBR149W,0,0,0
YOR269W,0.209798535,0,0
YKL010C,0,0,0
YDR269C,0,0,0
YDL237W,0,0,0
YPL102C,0,0,0
YGR111W,0,0,0
YNL326C,0,0,0
YDR151C,0,0,0
YOR321W,0,0,0
YCR076C,0,0,0
YIL126W,0.577874332,0,0
YDL045C,0,0,0
YLR090W,0.065402477,0,0
YPL280W,0,0,0
YOL101C,0,0,0
YML027W,0,0,0
YDL240W,0,0,0
YPR008W,0.018434343,0,0
YPL159C,0,0,0
YLR299W,0,0,0
YLR036C,0,0,0
YAL061W,0,0,0
YOL008W,0,0,0
YLR124W,0,0,0
YFL055W,0,0,0
YMR244W,0,0,0
YDL046W,0,0,0
YGL071W,0,0,0
YJL059W,0,0,0
YPR136C,0,0,0
YOR010C,0,0,0
YHR053C,0,0,0
YML106W,0,0,0
YFL034W,0,0,0
YNL199C,0.025019069,0,0
YNR039C,0,0,0
YJL093C,0,0,0
YDL171C,0,0,0
YLR225C,0,0,0
YER121W,0,0,0
YAL062W,0,0,0
YOR214C,0,0,0
YDL063C,0,0,0
YGL084C,0,0,0
YBR053C,0,0,0
YDR373W,0,0,0
YIL159W,0.245663877,0,0
YGL105W,0.174110129,0,0
YEL021W,0,0,0
YAR066W,0,0,0
YDL189W,0,0,0
YLR189C,0,0,0
YMR173W,0,0,0
YNL196C,0,0,0
YMR065W,0.126811594,0,0
YDL218W,0,0,0
YHL050C,0,0,0
YLR059C,0,0,0
YJL197W,0,0,0
YOR033C,0.121428571,0,0
YPL025C,0,0,0
YPR014C,0,0,0
YOL124C,0,0,0
YDL041W,0,0,0
YHL029C,0,0,0
YGL068W,0,0,0
YDL138W,0,0,0
YNL185C,0,0,0
YJR069C,0,0,0
YIL048W,0.169559652,0,0
YCL004W,0,0,0
YPR042C,0,0,0
YAL064W,0,0,0
YLR461W,0,0,0
YKL153W,0,0,0
YOL006C,0.096078431,0,0
YDL052C,0.378634229,0,0
YBR116C,0,0,0
YDR152W,0,0,0
YJR038C,0,0,0
YLR434C,0,0,0
YGR076C,0,0,0
YPR122W,0,0,0
YJR120W,0,0,0
YMR158W,0,0,0
YAL019W,0,0,0
YPL026C,0,0,0
YMR076C,0,0,0
YLR251W,0,0,0
YKL160W,0,0,0
YFR055W,0,0,0
YMR090W,0,0,0
YGR276C,0,0,0
YDR291W,0,0,0
YDR313C,0,0,0
YIL103W,0,0,0
YJR097W,0,0,0
YNL186W,0,0,0
YDL236W,0,0,0
YNL096C,0,0,0
YPR007C,0,0,0
YPR079W,0.288461538,0,0
YNR046W,0,0,0
YKL062W,0,0,0
YLR285W,0,0,0
YLR311C,0,0,0
YNR002C,0,0,0
YCL057W,0,0,0
YBR243C,0.062155388,0,0
YMR154C,0.121637427,0,0
YOR390W,0,0,0
YOR006C,0,0,0
YPL228W,0.073255814,0,0
YOR065W,0,0,0
YKR069W,0.033228676,0,0
YKL050C,0,0,0
YKR080W,0,0,0
YJR095W,0,0,0
YIL134W,0,0,0
YMR163C,0,0,0
YIL049W,0,0,0
YOR028C,0,0,0
YDL016C,0,0,0
YDL245C,0,0,0
YNL292W,0,0,0
YPL221W,0,0,0
YJL063C,0,0,0
YDL045W-A,0,0,0
YDR102C,0,0,0
YJL142C,0,0,0
YGL254W,0,0,0
YPR067W,0,0,0
YJL202C,0,0,0
YDL001W,0,0,0
YGR159C,0,0,0
YKR064W,0,0,0
YBR040W,0,0,0
YGR219W,0,0,0
YHR009C,0,0,0
YJL190C,0,0,0
YOR162C,0,0,0
YMR142C,0,0,0
YGL027C,0.175840979,0,0
YPL162C,0,0,0
YNL045W,0,0,0
YLR451W,0,0,0
YNL316C,0,0,0
YLR390W,0,0,0
YLR454W,0,0,0
YPR157W,0,0,0
YNL142W,0,0,0
YJR115W,0.082966799,0,0
YOL064C,0,0,0
YPR071W,0,0,0
YOL032W,0,0,0
YNL272C,0,0,0
YOR331C,0,0,0
YJR012C,0,0,0
YMR221C,0,0,0
YOL112W,0,0,0
YBL101C,0,0,0
YDR531W,0,0,0
YAL064W-B,0,0,0
YJR087W,0,0,0
YMR216C,0.480716774,0,0
YOL107W,0,0,0
YMR044W,0,0,0
YMR278W,0,0,0
YDR007W,0,0,0
YPL260W,0,0,0
YDR021W,0,0,0
YNR059W,0,0,0
YDR177W,0,0,0
YKR009C,0,0,0
YOR112W,0,0,0
YLR070C,0,0,0
YLL065W,0.023258819,0,0
YIR027C,0,0,0
YNL334C,0.225,0,0
YOL131W,0,0,0
YBR199W,0,0,0
YJL075C,0,0,0
YPR065W,0,0,0
YDR444W,0,0,0
YHR117W,0,0,0
YBL053W,0,0,0
YHR143W,0,0,0
YJL031C,0,0,0
YMR241W,0,0,0
YOR017W,0,0,0
YER169W,0,0,0
YLL029W,0,0,0
YGR101W,0,0,0
YGR242W,0,0,0
YKR085C,0,0,0
YER181C,0,0,0
YML110C,0,0,0
YDR541C,0,0,0
YKL106W,0,0,0
YDR056C,0,0,0
YER083C,0,0,0
YLR154C,0,0,0
YKR100C,0,0,0
YNL260C,0,0,0
YNR074C,0,0,0
YBL034C,0,0,0
YDL243C,0,0,0
YGR021W,0,0,0
YOR360C,0,0,0
YGL052W,0,0,0
YGL252C,0,0,0
YGR139W,0,0,0
YMR004W,0,0,0
YER079W,0.102813853,0,0
YHL015W,0,0,0
YPL201C,0,0,0
YIR013C,0,0,0
YMR087W,0,0,0
YJL193W,0,0,0
YLR172C,0,0,0
YGR069W,0,0,0
YBL044W,0,0,0
YPR035W,0,0,0
YLR303W,0,0,0
YCL019W,0.5,0,0
YLR348C,0,0,0
YJR037W,0.171296296,0,0
YKR105C,0,0,0
YLR075W,0,0,0
YOR073W,0,0,0
YKR088C,0.194444444,0,0
YNL208W,0,0,0
YEL018W,0.100732601,0,0
YCR008W,0,0,0
YPL270W,0,0,0
YOR373W,0.423611111,0,0
YKR063C,0,0,0
YAL049C,0,0,0
YBR167C,0,0,0
YJL186W,0,0,0
YPL097W,0,0,0
YKR043C,0,0,0
YLL042C,0,0,0
YGR208W,0,0,0
YDL085W,0,0,0
YHR035W,0,0,0
YOR290C,2.482165096,0,0
YLR248W,0.106410256,0,0
YDR300C,0,0,0
YCL033C,0,0,0
YLR136C,0,0,0
YGR064W,0,0,0
YIL006W,0,0,0
YBR179C,0,0,0
YOR045W,0,0,0
YDR415C,0,0,0
YGL024W,0,0,0
YFL058W,0,0,0
YLR346C,0,0,0
YIR035C,0,0,0
YOR084W,0,0,0
YLR252W,0,0,0
YGR283C,0,0,0
YLR219W,0,0,0
YDR141C,0,0,0
YER056C,0.046560847,0,0
YGL138C,0,0,0
YMR295C,0,0,0
YLR181C,0,0,0
YJR047C,0,0,0
YNL328C,0,0,0
YML104C,0,0,0
YCL061C,0,0,0
YGR055W,0,0,0
YNR048W,0,0,0
YJL086C,0,0,0
YGL165C,0,0,0
YDR119W,0,0,0
YBL003C,0,0,0
YKR011C,0,0,0
YPR075C,0,0,0
YMR302C,0,0,0
YJR140C,0,0,0
YBR218C,0,0,0
YMR019W,0,0,0
YFR011C,0,0,0
YJR001W,0,0,0
YBR269C,0,0,0
YKL211C,0,0,0
YBR021W,0,0,0
YOL035C,0,0,0
YGR028W,0,0,0
YDL162C,0,0,0
YDL131W,0,0,0
YNL073W,0,0,0
YBR163W,0,0,0
YHR189W,0,0,0
YKR049C,0,0,0
YJR006W,0.583333333,0,0
YIR042C,0,0,0
YDL180W,0,0,0
YHR001W,0,0,0
YGR275W,0,0,0
YER138C,0,0,0
YOR032C,0,0,0
YKL116C,0,0,0
YCR020C-A,0.527222222,0,0
YCR028C,0.04077381,0,0
YNL267W,0,0,0
YLR440C,0,0,0
YOR090C,0,0,0
YML068W,0,0,0
YDR140W,0,0,0
YIL166C,0,0,0
YOR282W,0,0,0
YGR292W,0,0,0
YDR063W,0,0,0
YLR065C,0,0,0
YNL082W,0.121428571,0,0
YBL067C,0,0,0
YDR135C,0,0,0
YDL058W,0,0,0
YKL149C,0,0,0
YLR110C,0,0,0
YLL060C,0,0,0
YLR218C,0,0,0
YBL086C,0,0,0
YPL127C,0.045321637,0,0
YBR085W,0,0,0
YMR048W,0,0,0
YLR007W,0,0,0
YGL043W,0,0,0
YKR023W,0,0,0
YPL212C,0.037357316,0,0
YOR074C,0,0,0
YER019C-A,0,0,0
YJL172W,0.114164905,0,0
YPL224C,0,0,0
YBR067C,0,0,0
YPR176C,0,0,0
YCL009C,0,0,0
YJL195C,0,0,0
YNL204C,0,0,0
YGL057C,0,0,0
YNL336W,0,0,0
YIL162W,0,0,0
YEL031W,0,0,0
YHR038W,0,0,0
YBR166C,0,0,0
YDR024W,0,0,0
YBR033W,0,0,0
YLR374C,0,0,0
YDL119C,0,0,0
YDR413C,0,0,0
YMR299C,0,0,0
YGR271W,0,0,0
YEL024W,0,0,0
YGL126W,0,0,0
YOL024W,0,0,0
YML120C,0,0,0
YFL021W,0.085714286,0,0
YPR004C,0,0,0
YCL007C,0,0,0
YLL037W,0,0,0
YIL092W,0,0,0
YMR002W,0,0,0
YLR128W,0,0,0
YPL189W,0,0,0
YMR232W,0,0,0
YDR357C,0,0,0
YLL012W,0,0,0
YLR168C,0,0,0
YHR039C,0,0,0
YOR262W,0,0,0
YJR132W,0.065700483,0,0
YPR137C-B,0,0,0
YOR004W,0,0,0
YFL003C,0,0,0
YBL091C,0,0,0
YKL142W,0,0,0
YOR043W,0,0,0
YDR284C,0.194444444,0,0
YKL201C,0,0,0
YDR184C,0,0,0
YGR107W,0,0,0
YFL052W,0,0,0
YJR004C,0,0,0
YMR176W,0,0,0
YML030W,0,0,0
YJL118W,0,0,0
YMR319C,0.092592593,0,0
YMR315W,0,0,0
YHR136C,0,0,0
YJR122W,0,0,0
YGR170W,0,0,0
YHR062C,0,0,0
YOR003W,0,0,0
YAL025C,0,0,0
YFL014W,0,0,0
YGR157W,0,0,0
YKL174C,0.174107143,0,0
YNL146W,0,0,0
YGL114W,0,0,0
YBR066C,0,0,0
YDR387C,0,0,0
YHR127W,0,0,0
YKR090W,0,0,0
YGL055W,0.176190476,0,0
YIL053W,0.086988304,0,0
YDR236C,0,0,0
YNL248C,0.049418605,0,0
YBR015C,0,0,0
YDR186C,0,0,0
YMR120C,0,0,0
YKR078W,0,0,0
YPR129W,0,0,0
YDR452W,0,0,0
YEL012W,0,0,0
YOL002C,0,0,0
YBR059C,0.880373874,0,0
YML008C,0,0,0
YCR015C,0,0,0
YDR319C,0,0,0
YDR351W,0,0,0
YHR023W,0.358232951,0,0
YOR219C,0,0,0
YNL258C,0.091036415,0,0
YDR050C,0,0,0
YPL068C,0,0,0
YGR161C-D,0,0,0
YDR253C,0,0,0
YJL048C,0,0,0
YBL043W,0,0,0
YMR103C,0,0,0
YOR134W,0,0,0
YMR072W,0,0,0
YDL071C,0,0,0
YIL055C,0,0,0
YNL003C,0,0,0
YFL017C,0,0,0
YPR078C,0,0,0
YDR455C,0,0,0
YCR065W,0,0,0
YOR215C,0,0,0
YIL137C,0,0,0
YPR062W,0,0,0
YOR108W,0,0,0
YDR329C,0.093642612,0,0
YML070W,0,0,0
YPL073C,0,0,0
YMR041C,0,0,0
YJR158W,0,0,0
YPR052C,0,0,0
YGL102C,0,0,0
YGR115C,0,0,0
YGR241C,0.263057447,0,0
YOR092W,0,0,0
YBR285W,0,0,0
YDR423C,0,0,0
YOR130C,0,0,0
YER053C,0,0,0
YIL057C,0,0,0
YHR022C,0,0,0
YPR058W,0,0,0
YLR027C,0,0,0
YNL122C,0,0,0
YER188W,0,0,0
YNL013C,0,0,0
YKL185W,0,0,0
YKL075C,0,0,0
YNL313C,0,0,0
YDR144C,0,0,0
YJL036W,0,0,0
YGR197C,0,0,0
YLR256W-A,0,0,0
YGL013C,0,0,0
YOR153W,0,0,0
YPR074C,0,0,0
YGL042C,0.111111111,0,0
YOR340C,0.078703704,0,0
YML097C,0,0,0
YBR076W,0,0,0
YJR099W,0,0,0
YKL125W,0,0,0
YPL028W,0,0,0
YLR003C,0,0,0
YNL095C,0,0,0
YLR017W,0,0,0
YHR214W-A,0,0,0
YML116W,0,0,0
YOL015W,0,0,0
YGR207C,0,0,0
YDR545W,0,0,0
YLL040C,0,0,0
YPL057C,0,0,0
YDR105C,0,0,0
YDR371W,0,0,0
YNR075W,0,0,0
YBL089W,0,0,0
YHR083W,0,0,0
YBL027W,0.041227203,0,0
YDR399W,0,0,0
YLR121C,0,0,0
YOR336W,0,0,0
YMR069W,0,0,0
YOR173W,0,0,0
YKL020C,0,0,0
YOR189W,0,0,0
YGL146C,0,0,0
YOR295W,0,0,0
YJR079W,0,0,0
YMR239C,0,0,0
YNR051C,0,0,0
YOR198C,0,0,0
YJR094C,0.140151443,0,0
YDR528W,0,0,0
YLL003W,0.154411765,0,0
YOR029W,0,0,0
YGR202C,0,0,0
YMR267W,0,0,0
YPR126C,0,0,0
YDR261W-B,0.583333333,0,0
YIR032C,0,0,0
YGL183C,0,0,0
YMR010W,0,0,0
YDR527W,0,0,0
YIL091C,0,0,0
YMR156C,0,0,0
YLR466W,0,0,0
YMR250W,0,0,0
YGR169C,0,0,0
YOL137W,0,0,0
YLL015W,0,0,0
YOL106W,0,0,0
YFL026W,0,0,0
YLR031W,0,0,0
YKR022C,0,0,0
YDR361C,0,0,0
YJL085W,0,0,0
YGR199W,0.047619048,0,0
YBR080C,0,0,0
YBR282W,0,0,0
YPR160C-A,0,0,0
YDR045C,0.361253561,0,0
YHL033C,0,0,0
YLR213C,0,0,0
YLR413W,0,0,0
YLR250W,0,0,0
YGL077C,0,0,0
YOR099W,0,0,0
YLR174W,0,0,0
YPL157W,0,0,0
YOR307C,0.162260536,0,0
YJR010W,0,0,0
YPR102C,0,0,0
YDR069C,0,0,0
YGL117W,0,0,0
YGR256W,0,0,0
YLR054C,0,0,0
YOL150C,0,0,0
YDR376W,0,0,0
YHR042W,0,0,0
YNR068C,0,0,0
YJR124C,0,0,0
YLR114C,0,0,0
YNR063W,0,0,0
YPL229W,0,0,0
YEL077C,0,0,0
YJL156C,0,0,0
YDR096W,0,0,0
YPL191C,0,0,0
YGL155W,0,0,0
YER047C,0.14011529,0,0
YDL219W,0,0,0
YDR275W,0,0,0
YFR019W,0,0,0
YDL082W,0,0,0
YHR215W,0,0,0
YGR065C,0,0,0
YHR113W,0.076704545,0,0
YJR054W,0,0,0
YBR138C,0,0,0
YCR054C,0,0,0
YGR167W,0.392361111,0,0
YIL121W,0,0,0
YNL171C,0,0,0
YNL103W,0.366801566,0,0
YKL029C,0,0,0
YOR025W,0,0,0
YDR077W,0,0,0
YAR064W,0,0,0
YLR231C,0,0,0
YFL023W,0,0,0
YOL129W,0,0,0
YLR143W,0,0,0
YDL069C,0,0,0
YMR033W,0.355263158,0,0
YJL056C,0,0,0
YAL060W,0,0,0
YNL327W,0,0,0
YLL033W,0,0,0
YFR043C,0,0,0
YLR045C,0.325287356,0,0
YML131W,0,0,0
YKR051W,0,0,0
YER123W,0,0,0
YCR094W,0,0,0
YGR173W,0,0,0
YBR029C,0,0,0
YLR330W,0,0,0
YDR219C,0,0,0
YMR100W,0,0,0
YBL061C,0,0,0
YCL026C-A,0,0,0
YML055W,0,0,0
YML127W,0,0,0
YHR145C,0,0,0
YMR123W,0,0,0
YBR145W,0,0,0
YDR073W,0,0,0
YER189W,0,0,0
YOR346W,0,0,0
YPL112C,0,0,0
YGR205W,0,0,0
YDL235C,0,0,0
YFR039C,0,0,0
YOR378W,0,0,0
YDL224C,0,0,0
YER076C,0,0,0
YDR132C,0.105555556,0,0
YNL077W,0,0,0
YBR213W,0,0,0
YGL247W,0,0,0
YDR183W,0,0,0
YBL112C,0,0,0
YMR088C,0,0,0
YJR149W,0,0,0
YKR032W,0,0,0
YKL044W,0,0,0
YDR205W,0,0,0
YLR281C,0,0,0
YOL019W,0,0,0
YGL214W,0,0,0
YFL028C,0.096428571,0,0
YPL257W-B,0,0,0
YPL193W,0,0,0
YNL253W,0,0,0
YNR034W,0,0,0
YDL070W,0.023449132,0,0
YMR132C,0,0,0
YGL064C,0,0,0
YOR236W,0,0,0
YDR500C,0,0,0
YDR287W,0,0,0
YBR182C,0,0,0
YDR370C,0,0,0
YHL027W,0,0,0
YAL014C,0,0,0
YLR141W,0,0,0
YER182W,0,0,0
YGL162W,0,0,0
YCR024C,0,0,0
YMR184W,0,0,0
YLR318W,0,0,0
YLR416C,0,0,0
YER150W,0,0,0
YER033C,0.128061252,0,0
YPL205C,0,0,0
Q0050,0,0,0
YDR009W,0,0,0
YFL020C,0,0,0
YBL113C,0,0,0
YFL047W,0.079741379,0,0
YKL098W,0,0,0
YDL139C,0.052608131,0,0
YKL070W,0,0,0
YPL024W,0,0,0
YFL027C,0,0,0
YKR008W,0,0,0
YJL215C,0,0,0
YGR143W,0,0,0
YJL125C,0,0,0
YGR251W,0,0,0
YOR345C,0,0,0
YNL178W,0,0,0
YDL176W,0,0,0
YNR027W,0,0,0
YOR324C,0.050207039,0,0
YKL107W,0,0,0
YGR210C,0,0,0
YOL093W,0,0,0
YLL001W,0.033333333,0,0
YHR011W,0,0,0
YMR219W,0,0,0
YOR053W,0,0,0
YEL016C,0,0,0
YJL032W,0,0,0
YEL046C,0,0,0
YDR542W,0,0,0
YFL049W,0.582894737,0,0
YCR011C,0.037678768,0,0
YDR506C,0,0,0
YMR144W,0,0,0
YCL073C,0,0,0
YMR131C,0,0,0
YMR210W,0,0,0
YGR224W,0,0,0
YNL224C,0,0,0
YCR045C,0,0,0
YGR061C,0,0,0
YDR533C,0,0,0
YIL124W,0,0,0
YDR512C,0,0,0
YJL181W,0,0,0
YGL157W,0,0,0
YNR042W,0,0,0
YER105C,0.085714286,0,0
YOR051C,0,0,0
YKR016W,0,0,0
YPL220W,0,0,0
YDL096C,0,0,0
YFL053W,0,0,0
YNL210W,0,0,0
YDR178W,0,0,0
YDL128W,0.10952381,0,0
YER063W,0.165584416,0,0
YMR141C,0,0,0
YNL028W,0,0,0
YLR187W,0,0,0
YHR185C,0,0,0
YFR032C,0,0,0
YLR150W,0,0,0
YOR309C,0,0,0
YJL163C,0,0,0
YGR114C,0,0,0
YNL266W,0,0,0
YKL087C,0,0,0
YOR068C,0,0,0
YPL040C,0,0,0
YER144C,0,0,0
YGR117C,0,0,0
YKL157W,0,0,0
YPL109C,0,0,0
YCL005W,0,0,0
YMR071C,0,0,0
YBR028C,0,0,0
YPR167C,0,0,0
YGR247W,0,0,0
YPL154C,0,0,0
YIL009W,0,0,0
YKL086W,0,0,0
YGL045W,0,0,0
YGL226W,0,0,0
YMR180C,0,0,0
YNL193W,0,0,0
YOL147C,0,0,0
YBR131W,0,0,0
YOL098C,0,0,0
YDR286C,0,0,0
YNL286W,0,0,0
YGL168W,0,0,0
YNL049C,0.452924084,0,0
YOL100W,0,0,0
YJL207C,0,0,0
YMR066W,0.221662357,0,0
YBR261C,0,0,0
YAL010C,0,0,0
YBR012W-B,0,0,0
YLR199C,0,0,0
YOR070C,0,0,0
YMR285C,0,0,0
YJR098C,0,0,0
YML079W,0,0,0
YGR168C,0,0,0
YML061C,0,0,0
YBR169C,0.103203284,0,0
YHR177W,0,0,0
YDL035C,0,0,0
YOR083W,0,0,0
YLR456W,0,0,0
YHL046C,0,0,0
YJL191W,0,0,0
YMR318C,0,0,0
YOL066C,0,0,0
YEL003W,0.35,0,0
YNR065C,0,0,0
YOR246C,0,0,0
YLR263W,0,0,0
YNL050C,0,0,0
YKL180W,0,0,0
YLR432W,0.074448529,0,0
YJL015C,0,0,0
YJL222W-A,0,0,0
YLR387C,0,0,0
YMR181C,0,0,0
YCL065W,0,0,0
YPR048W,0,0,0
YBL015W,0,0,0
YGR296W,0,0,0
YKL217W,0,0,0
YLR406C,0,0,0
YCL076W,0,0,0
YOR121C,0,0,0
YOR354C,0,0,0
YLR049C,0,0,0
YCR046C,0,0,0
YJR023C,0,0,0
YGL222C,0,0,0
YGR194C,0,0,0
YDR106W,0,0,0
YNL275W,0,0,0
YHR180W,0,0,0
YKL001C,0.039721043,0,0
YLR339C,0,0,0
YIL001W,0,0,0
YCR087W,0,0,0
YGR223C,0,0,0
YGL210W,0.200793651,0,0
YLR389C,0,0,0
YLR185W,0,0,0
YDR092W,0.204741379,0,0
YAR073W,0,0,0
YER044C,0,0,0
YPL091W,0,0,0
YEL041W,0,0,0
YER084W,0,0,0
YBR214W,0,0,0
YJL155C,0,0,0
YER160C,0,0,0
YJL135W,0,0,0
YJR127C,0,0,0
YBL098W,0,0,0
YLR037C,0,0,0
YDR023W,0,0,0
YGR261C,0.469047619,0,0
YER066W,0,0,0
YDR327W,0,0,0
YDL084W,0.221925134,0,0
YPR124W,0.10952381,0,0
YNL282W,0,0,0
YLR301W,0,0,0
YCR063W,0.068478261,0,0
YML107C,0,0,0
YEL050C,0,0,0
YHR078W,0,0,0
YDR039C,0,0,0
YNL231C,0,0,0
YJL162C,0,0,0
YGR211W,0,0,0
YNL246W,0,0,0
YDR424C,0,0,0
YPL053C,0,0,0
YER119C,0,0,0
YLR266C,0,0,0
YCR039C,0,0,0
YNL052W,0,0,0
YGL091C,0,0,0
YHL038C,0,0,0
YNL339C,0,0,0
YLR270W,0,0,0
YJL079C,0,0,0
YGL015C,0,0,0
YPR046W,0,0,0
YPR203W,0,0,0
YKL111C,0,0,0
YDL201W,0,0,0
YJL112W,0,0,0
YDL012C,0,0,0
YGL021W,0,0,0
YGL072C,0,0,0
YOR146W,0,0,0
YBR128C,0,0,0
YLR369W,0,0,0
YJL198W,0,0,0
YOR384W,0,0,0
YLR294C,0,0,0
YLR351C,0,0,0
YFL002W-B,0,0,0
YER128W,0,0,0
YBR257W,0,0,0
YCR071C,0,0,0
YGL093W,0.088235294,0,0
YNR036C,0,0,0
YDR478W,0,0,0
YMR105C,0,0,0
YLR033W,0.108823529,0,0
YBR299W,0,0,0
YGL074C,0,0,0
YMR317W,0,0,0
YGL036W,0,0,0
YJR044C,0,0,0
YOL086C,0,0,0
YHR079C,0,0,0
YHL047C,0,0,0
YMR287C,0,0,0
YOL118C,0,0,0
YLR008C,0,0,0
YLR361C,0,0,0
YHR080C,0,0,0
YGL166W,0,0,0
YDR341C,0,0,0
YJR067C,0,0,0
YMR150C,0,0,0
YDR292C,0,0,0
YIL022W,0.33996681,0,0
YKL074C,0.75560855,0,0
YKL167C,0,0,0
YNL070W,0,0,0
YML022W,0,0,0
YBR248C,0,0,0
YBR003W,0,0,0
YNL226W,0,0,0
YBR013C,0,0,0
YIL013C,0,0,0
YGR237C,0,0,0
YIR005W,0,0,0
YGR080W,0,0,0
YIL072W,0,0,0
YHR168W,0,0,0
YDR207C,0.363290763,0,0
YJR136C,0,0,0
YDL086W,0,0,0
YJR027W,0,0,0
YHR040W,0,0,0
YBR249C,0,0,0
YBR246W,0,0,0
YDL178W,0,0,0
YCL038C,0,0,0
YDR330W,0,0,0
YOR317W,0,0,0
YML029W,0,0,0
YMR168C,0.574675325,0,0
YKL140W,0.018434343,0,0
YPL231W,0,0,0
YGR149W,0,0,0
YLL038C,0,0,0
YFR013W,0.350929898,0,0
YNR022C,0,0,0
YKL055C,0,0,0
YBR117C,0,0,0
YDR104C,0.037220026,0,0
YDL072C,0,0,0
YMR110C,0,0,0
YNL081C,0,0,0
YKL064W,0,0,0
YJL070C,0,0,0
YJL222W-B,0,0,0
YDR461W,0,0,0
YGR056W,0,0,0
YPL052W,0,0,0
YHL010C,0,0,0
YGR006W,0,0,0
YPR184W,0.041666667,0,0
YNL221C,0,0,0
YJL139C,0,0,0
YPL077C,0,0,0
YDR316W,0,0,0
YFR042W,0,0,0
YHR194W,0,0,0
YDR066C,0,0,0
YHL049C,0,0,0
YNL119W,0,0,0
YBL079W,0.167460317,0,0
YLR204W,0,0,0
YHL044W,0,0,0
YKL150W,0,0,0
