Proteins,ECC,CC,GO,SubCell
YLR327C,0,0,0,0
YDR367W,0,0,0,0
YDL125C,0,0,0,0
YLR038C,0.523944356,0.415789474,0.023199721,1
YMR236W,0,0,0,0
YPR076W,0,0,0,0
YKL155C,0,0,0,0
YOR387C,0,0,0,0
YBR116C,0.019763029,0.266666667,0.000589401,0
YNL238W,0,0,0,0
YKR016W,0.02837701,0.1,0.000647434,0
YKL139W,0,0,0,0
YHR175W,0,0,0,0
YOL062C,0,0,0,0
YNL122C,0.009540546,0.166666667,0.002199372,0
YGR108W,0,0,0,0
YDR061W,0,0,0,0
YDL198C,0,0,0,0
YKL087C,0,0,0,0
YOR229W,0,0,0,0
YFR051C,0,0,0,0
YPR174C,0.045000546,0.269230769,0.004488513,0
YKR020W,0,0,0,0
YDR449C,0.017735631,0.035714286,0.000576366,0
YKL057C,0.060358729,0.238095238,0.001213939,0
YHR135C,0,0,0,0
YMR269W,0,0,0,0
YER154W,0,0,0,0
YHR203C,0,0,0,0
YPL020C,0,0,0,0
YLR049C,0.045183632,0.19047619,0.003026841,0
YJL128C,0,0,0,0
YKL003C,0,0,0,0
YBR162W-A,0.078465481,0.145454545,0.003998857,0
YDR264C,0,0,0,0
YML097C,0,0,0,0
YER159C,0,0,0,0
YLR193C,0,0,0,0
YDL036C,0,0,0,0
YCL044C,0.024177402,0.5,0.000603909,0
YLR071C,0,0,0,0
YOR107W,0,0,0,0
YNR035C,0,0,0,0
YBR040W,0,0,0,0
YMR260C,0.005197255,0.027777778,0.000357041,0
YBR205W,0.005635067,0.133333333,0.000399886,0
YGR158C,0,0,0,0
YPL205C,0,0,0,0
YDR306C,0,0,0,0
YDL114W,0,0,0,0
YMR317W,0,0,0,0
YJL196C,0,0,0,0
YIL151C,0,0,0,0
YBL068W,0.095718664,0.333333333,0,0
YJR066W,0,0,0,0
YGL158W,0,0,0,0
YDL231C,0.02955302,0.277777778,0.001301549,0
YJL115W,0,0,0,0
YCR084C,0,0,0,0
YJR125C,0,0,0,0
YOR018W,0.014324933,0.166666667,0,0
YDR473C,0,0,0,0
YGR234W,0,0,0,0
YPL176C,0.322711671,0.308823529,0.01573836,0.15625
YML077W,0,0,0,0
YNL039W,0,0,0,0
YBL032W,0.006995032,0.166666667,0.001904218,0.028125
YDR465C,0,0,0,0
YDL084W,0,0,0,0
YJL156C,0,0,0,0
YOR187W,0,0,0,0
YKL164C,0.031530011,0.055555556,0.001681492,0
YDR192C,0,0,0,0
YBR239C,0,0,0,0
YKL073W,0,0,0,0
YOR381W,0.00988128,0.035714286,0.000714082,0
YDR146C,0,0,0,0
YLR312C,0,0,0,0
YPL060C-A,0.026332424,0.19047619,0.001795405,0
YMR004W,0.00626719,0.266666667,0.000941599,0
YHR134W,0.01876424,0.060606061,0.001221296,0
YOR098C,0.208773259,0.527777778,0.009083119,0.325
YOL135C,0,0,0,0
YPR094W,0,0,0,0
YMR305C,0.004249527,0.333333333,0.000190422,0
YJR148W,0,0,0,0
YLR017W,0.014655293,0.476190476,0.002016091,0
YBR108W,0.011705517,0.066666667,0.001642388,0
YJL039C,0,0,0,0
YJL003W,0,0,0,0
YCL046W,0,0,0,0
YBR162C,0.045872407,0.090909091,0.002219308,0
YNL064C,0,0,0,0
YDL185W2,0.296448021,0.158974359,0.047009018,0
YJL095W,0,0,0,0
YJL086C,0,0,0,0
YKL080W,0,0,0,0
YCR101C,0,0,0,0
YGL033W,0,0,0,0
YPR038W,0,0,0,0
YJL208C,0,0,0,0
YBR262C,0,0,0,0
YJL125C,0.085208063,0.25,0.004927164,0.05
YFR002W,0,0,0,0
YOL052C,0.232652935,1,0.006498143,0.15
YLR115W,0,0,0,0
YDR180W,0,0,0,0
YBR118W,0.532525597,0.395238095,0.01476064,1
YDR448W,0.010291807,0.111111111,0.002761116,0
YLR216C,0.035471262,0.333333333,0.000285633,0
YOR351C,0,0,0,0
YMR069W,0,0,0,0
YNL135C,0,0,0,0
YHL005C,0,0,0,0
YPR030W,0,0,0,0
YHR100C,0,0,0,0
YNL042W,0,0,0,0
YJR005W,0,0,0,0
SNRNA_U5,0.04295964,0.083333333,0.00570812,0
YNL047C,0,0,0,0
YML010W,0.282961913,0.742647059,0.072036561,0
YOR026W,0,0,0,0
YMR211W,0,0,0,0
YGR084C,0.010056168,1,0.00157098,0
YGL087C,0,0,0,0
YDR252W,0,0,0,0
YKR087C,0,0,0,0
YGR066C,0,0,0,0
YMR088C,0.030403939,0.032967033,0.001371037,0
YJL058C,0,0,0,0
YNL239W,0,0,0,0
YGR203W,0,0,0,0
YNR036C,0,0,0,0
YJR080C,0,0,0,0
YIL173W,0,0,0,0
YCR067C,0,0,0,0
YDR513W,0.018482395,0.166666667,0.000666476,0
YDR307W,0,0,0,0
YIL011W,0.334893232,0.106214689,0.112915358,0
YLR085C,0,0,0,0
YNL280C,0,0,0,0
YIL152W,0.365521917,0.183507549,0.088141483,0
YMR294W,0.035471262,0.333333333,0,0
YKL013C,0.005785571,0.004926108,0.001142531,0
YNL092W,0.471596474,0.263257576,0.029906613,0
YJL092W,0,0,0,0
YPL131W,0,0,0,0
YOL151W,0,0,0,0
YPR183W,0,0,0,0
YMR275C,0,0,0,0
YMR075C-A,0,0,0,0
YAL012W,0,0,0,0
YEL051W,0.016762247,0.138888889,0,0
YLR338W,0,0,0,0
YOL005C,0.042227693,1,0.001782371,0
YLL016W,0,0,0,0
YPL043W,0,0,0,0
YDR255C,0,0,0,0
YBR181C,0,0,0,0
YBR209W,0.020573332,0.166666667,0.006283919,0.025
YML031W,0.006022286,0.333333333,0,0
YML049C,0,0,0,0
YPL231W,0.005513129,0.333333333,0,0
YGR130C,0,0,0,0
YPL178W,0,0,0,0
YOR095C,0,0,0,0
YGL250W,0,0,0,0
YKL036C,0,0,0,0
YKL072W,0.008329082,0.19047619,0.002684947,0
YPL089C,0,0,0,0
YEL052W,0.017729609,0.055555556,0.001094925,0
YOR232W,0,0,0,0
YIL091C,0,0,0,0
YOR341W,0.033893808,0.428571429,0.01275826,0
YGL005C,0.028434702,0.109090909,0.002261259,0
YDL013W,0,0,0,0
YLL020C,0,0,0,0
YIR016W,0,0,0,0
YBR220C,0.006176656,0.2,0.00227554,0
YOR308C,0,0,0,0
YDL139C,0.024323151,0.166666667,0.000585547,0
YLR376C,0,0,0,0
YJR136C,0,0,0,0
YLR450W,0,0,0,0
YDR350C,0,0,0,0
YIL065C,0,0,0,0
YGR100W,0,0,0,0
YDR153C,0,0,0,0
YCL058C,0,0,0,0
YML105C,0,0,0,0
YPL238C,0.019255828,0.166666667,0.001285347,0
YAL001C,0,0,0,0
YNR065C,0.060695271,0.3,0.000993558,0
YAR007C,0,0,0,0
YOR300W,0,0,0,0
YJR002W,0,0,0,0
YML054C,0,0,0,0
YHR087W,0,0,0,0
YLR439W,0,0,0,0
YPL125W,0.04326891,0.155555556,0.003299846,0
YEL043W,0,0,0,0
YER088C,0.024829884,1,0.000828335,0
YDL188C,0,0,0,0
YOL159C,0,0,0,0
YDL086W,0.001821497,0.066666667,0.000952109,0
YLR067C,0,0,0,0
YBL071C,0,0,0,0
YPL270W,0,0,0,0
YCL004W,0,0,0,0
YBR246W,0,0,0,0
YCL066W,0.00576029,0.333333333,0,0
YJR006W,0,0,0,0
YFR018C,0,0,0,0
YNR050C,0,0,0,0
YBR167C,0,0,0,0
YOR010C,0.041383139,0.333333333,0,0
YCL020W,0,0,0,0
YHR074W,0,0,0,0
YDL075W,0,0,0,0
YHR188C,0,0,0,0
YKL186C,0,0,0,0
YMR226C,0,0,0,0
YDR168W,0,0,0,0
YGL083W,0.042723081,0.044117647,0.000595068,0
YBR036C,0,0,0,0
YCR076C,0,0,0,0
YNR042W,0,0,0,0
YGR290W,0,0,0,0
YBL056W,0,0,0,0
YMR221C,0,0,0,0
YGL048C,0,0,0,0
YER128W,0.179615678,0.5,0.004783441,0
YGL025C,0,0,0,0
YJL075C,0,0,0,0
YGL239C,0,0,0,0
YPL228W,0.065577474,0.316176471,0.007209636,0
YBR231C,0.145780796,0.05959596,0.024749958,0
YDR126W,0.000873544,0.333333333,0.000578066,0
YGL242C,0,0,0,0
YFL050C,0,0,0,0
YPL196W,0,0,0,0
YAL020C,0,0,0,0
YDR461W,0.073696999,0.183823529,0.015306014,0
YMR224C,0.011410336,0.000564348,0.008089464,0
YJR091C,0,0,0,0
YKR017C,0,0,0,0
YJL055W,0,0,0,0
YKL126W,0,0,0,0
YKR065C,0,0,0,0
YCL045C,0,0,0,0
YDR141C,0,0,0,0
YNL119W,0,0,0,0
YMR093W,0,0,0,0
YNL221C,0.004742495,0.047619048,0.000380844,0
YCR066W,0.087495781,0.5,0.000647434,0
YPL083C,0,0,0,0
YBR170C,0.058885611,0.078431373,0.004396023,0
YLL021W,0,0,0,0
YBL113C,0.013321935,0.142857143,0.001085404,0
YAR003W,0.019343327,0.238095238,0.001967692,0
YDL127W,0,0,0,0
YIL104C,0,0,0,0
YMR183C,0,0,0,0
YHR181W,0,0,0,0
YPL172C,0.002823166,1,0.000634739,0
YAL053W,0,0,0,0
YEL059W,0,0,0,0
YBR042C,0.255343673,0.566176471,0.036332476,0
YOR265W,0.008666274,0.066666667,0,0
YDR156W,0,0,0,0
YMR152W,0,0,0,0
YMR003W,0,0,0,0
YHR035W,0.151006232,0.6,0.002275074,0
YDL111C,0,0,0,0
YBR285W,0,0,0,0
YLR227C,0.028867089,0.952380952,0.006714539,0
YDR360W,0,0,0,0
YDL190C,0.055821289,0.095588235,0.005836974,0
YOL018C,0.079565175,0.155555556,0.002697642,0
YLR026C,0,0,0,0
YFR031C-A,0,0,0,0
YGL261C,0.008865185,0.142857143,0.001332952,0
YFR010W,0,0,0,0
YBR192W,0,0,0,0
YJL167W,0.062729155,0.25,0.000714082,0
YFR031C,0.318569944,0.450592885,0.023818347,0
YPL018W,0,0,0,0
YMR147W,0.003049284,0.333333333,0,0
YCR031C,0.018273075,0.066666667,0.000571265,0
YNL287W,0,0,0,0
YJL191W,0.005091569,0.166666667,0,0
YIL112W,0.013701881,0.571428571,0.001746754,0
YGR270W,0,0,0,0
YHL020C,0,0,0,0
YOR004W,0,0,0,0
YHR121W,0,0,0,0
YML023C,0,0,0,0
YKL035W,0.207753415,0.063591894,0.022386822,0.025
YMR307W,0.051502882,0.266666667,0.001024084,0
YJL194W,0,0,0,0
YDR196C,0.011373325,0.019607843,0.001745533,0
YGL212W,0,0,0,0
YGR264C,0,0,0,0
YEL049W,0,0,0,0
YLL033W,0.018017149,0.047619048,0.001713796,0
YMR255W,0,0,0,0
YOR246C,0,0,0,0
YGL251C,0,0,0,0
YBR033W,0,0,0,0
YDL118W,0.060472823,0.208791209,0.010377987,0
YNL079C,0,0,0,0
YPL076W,0.904355081,0.19754386,0.195538288,0
YEL061C,0.005414035,0.166666667,0.005712654,0
YER115C,0,0,0,0
YLR050C,0,0,0,0
YCR060W,0,0,0,0
YGR062C,0.016007544,0.166666667,8.16E-05,0
YGL097W,0,0,0,0
YKL111C,0.19679458,0.533333333,0.046462915,0
YMR138W,0,0,0,0
YBR186W,0,0,0,0
YMR233W,0.035471262,0.166666667,0.000285633,0
YNR003C,0.035471262,1,0.000571265,0
YPR190C,0,0,0,0
YAR030C,0,0,0,0
YBR127C,0,0,0,0
YCR012W,0,0,0,0
YBR003W,0.036561816,0.040322581,0.00226976,0
YOR264W,0.025488053,0.095238095,0.001975626,0
YAL032C,0,0,0,0
YAR061W,0,0,0,0
YJR116W,0,0,0,0
YOL010W,0.01131411,0.1,0.000579722,0
YMR092C,0,0,0,0
YCL038C,0.147997287,0.045454545,0.038862706,0
YMR263W,0,0,0,0
YKL179C,0.036940274,0.107142857,0.001231872,0
YAL005C,0,0,0,0
YGL018C,0.016405459,0.166666667,0,0
YKR010C,0,0,0,0
YCL067C,0,0,0,0
YPL216W,0.142154647,0.703296703,0.028039608,0
YBR107C,0,0,0,0
YPL201C,0.025618134,0.166666667,0.000637181,0
YKR007W,0,0,0,0
YOR243C,0,0,0,0
YJL019W,0.095872671,0.145454545,0.002198692,0
YKL203C,0,0,0,0
YDR098C,0.021562651,0.015384615,0.003789394,0
YHR007C,0.006334154,1,0,0
YKL172W,0.003385559,0.666666667,0.001190754,0
YLR318W,0.006334154,1,0.000380844,0
YLL008W,0.001791644,0.022222222,0.001071123,0
YER071C,0.027254676,0.155555556,0.003475198,0
YCR065W,0.012414942,0.333333333,0.000904503,0
YHR149C,0,0,0,0
YNL034W,0.026968592,0.066666667,0.000428449,0
YPL057C,0,0,0,0
YDR038C,0.090254657,0.4,0,0
YIL126W,0,0,0,0
YMR173W,0,0,0,0
YJR067C,0,0,0,0
YDR397C,0.029559385,0.166666667,0.000190422,0
YDL208W,0,0,0,0
YLR068W,0,0,0,0
YNL179C,0,0,0,0
YPL233W,0,0,0,0
YOR034C,0,0,0,0
YPR158W-A,0.018273075,0.166666667,0.000811293,0
YAL016W,0,0,0,0
YGL130W,0,0,0,0
YHL010C,0,0,0,0
YPL066W,0,0,0,0
YDR505C,0.020269293,0.021978022,0.002056555,0
YDL130W,0.023647508,0.066666667,0.000428449,0
YHR089C,0,0,0,0
YNL004W,0,0,0,0
YDR500C,0.018281343,0.166666667,0,0
YLR090W,0,0,0,0
YOR116C,0,0,0,0
YLR021W,0.014526327,0.3,0.007140817,0
YGR020C,0,0,0,0
YPL037C,0,0,0,0
YOR145C,0,0,0,0
YHR112C,0.119054534,0.114285714,0.003027706,0
YHR016C,0,0,0,0
YPR115W,0,0,0,0
YOR362C,0.05376993,0.5,0.001542416,0
YNL131W,0,0,0,0
YGL254W,0,0,0,0
YOR304W,0,0,0,0
YIR009W,0.033782155,0.333333333,0.000635533,0
YER017C,0,0,0,0
YJL048C,0,0,0,0
YKL011C,0,0,0,0
YDR458C,0,0,0,0
YJR012C,0,0,0,0
YHR053C,0.00274377,0.066666667,0.001028278,0
YEL048C,0.035788126,0.131868132,0.004941445,0
YOR123C,0,0,0,0
YFR050C,0,0,0,0
YHL015W,0,0,0,0
YDL243C,0,0,0,0
YMR201C,0,0,0,0
YNL324W,0,0,0,0
YPL208W,0,0,0,0
YML057W,0,0,0,0
YKL120W,0,0,0,0
YKL197C,0.016750318,0.1,0,0
YNL334C,0.100862673,0.533333333,0.003641817,0
YJL014W,0,0,0,0
YOR294W,0,0,0,0
YPR063C,0,0,0,0
YEL034W,0,0,0,0
YHR159W,0,0,0,0
YNL018C,0.525636637,0.241545894,0.119035378,0
YJL030W,0,0,0,0
YLR171W,0,0,0,0
YPL248C,0,0,0,0
YFL052W,0,0,0,0
YGL058W,0.020269293,0.333333333,0.000576366,0
YOR259C,0,0,0,0
YGL057C,0,0,0,0
YKL090W,0,0,0,0
YPL034W,0.106413787,0.5,0.000714082,0
YIL038C,0,0,0,0
YOR230W,0,0,0,0
YBR012W-B,0,0,0,0
YGR165W,0,0,0,0
YCR073W-A,0.059118771,1,0,0
YNL209W,0,0,0,0
YNR064C,0,0,0,0
YKL088W,0.031634712,0.017204301,0.00524136,0
YDL239C,0,0,0,0
YPR148C,0,0,0,0
YOR254C,0.060091677,0.153846154,0.00401283,0
YLR319C,0,0,0,0
YBL086C,0.005322879,0.071428571,0,0
YBR274W,0,0,0,0
YOR226C,0.015784045,0.333333333,0.001999429,0
YBR131W,0,0,0,0
YFL047W,0,0,0,0
YKL076C,0,0,0,0
YLR008C,0,0,0,0
YOR049C,0,0,0,0
YGR236C,0.048416422,0.472222222,0.006300398,0
YAR002W,0,0,0,0
YJR113C,0,0,0,0
YEL008W,0,0,0,0
YOR245C,0.041383139,0.333333333,0.000571265,0
YML043C,0.020637825,1,0.000618871,0
YGL192W,0.031924136,0.333333333,0.000666476,0
YMR302C,0.298026818,0.488888889,0.006626678,0.15
YJR093C,0,0,0,0
YER039C,0,0,0,0
YOR046C,0,0,0,0
YLR035C,0,0,0,0
YLR379W,0,0,0,0
YBR240C,0,0,0,0
YJR132W,0.02209042,0.9,0.00113301,0
YBR015C,0,0,0,0
YGL223C,0,0,0,0
YLR092W,0,0,0,0
YLR253W,0,0,0,0
YOL099C,0.132071528,0.39869281,0.012976102,0
YDR424C,0.002566695,0.1,0.000380844,0
YBL072C,0,0,0,0
YJL200C,0,0,0,0
YJL185C,0,0,0,0
YER062C,0.009645694,1,0.000571265,0.025
YBR080C,0,0,0,0
YDR263C,0.026012259,0.166666667,0.000573429,0
YBL078C,0,0,0,0
YGL030W,0,0,0,0
YCR063W,0.006102049,0.333333333,0.000663076,0
YKL177W,0.031695953,0.4,0.002292316,0
YKR001C,0,0,0,0
YDL216C,0.029079411,0.666666667,0,0
YJR094C,0,0,0,0
YDR381W,0,0,0,0
YGL125W,0.006722376,0.166666667,0.000901783,0
YBL034C,0.583283346,0.868131868,0.027373131,1
YPL254W,0,0,0,0
YGR227W,0,0,0,0
YOL163W,0,0,0,0
YBR020W,0,0,0,0
YKL077W,0.12051134,0.166666667,0.004189279,0
YLR166C,0.107048827,0.095238095,0.018204539,0
YAL041W,0,0,0,0
YGR006W,0,0,0,0
YDR236C,0,0,0,0
YLR054C,0.051517786,0.666666667,0,0
YNR031C,0,0,0,0
YFL045C,0,0,0,0
YMR110C,0,0,0,0
YML129C,0.004039639,0.133333333,0.002142245,0
YMR123W,0,0,0,0
YDL129W,0,0,0,0
YLR393W,0,0,0,0
YEL062W,0.030693576,0.032679739,0.001186056,0
YOL082W,0,0,0,0
YPR169W,0,0,0,0
YGR280C,0,0,0,0
YGR201C,0,0,0,0
YML019W,0,0,0,0
YBR218C,0,0,0,0
YJR069C,0,0,0,0
YML008C,0,0,0,0
YJL087C,0,0,0,0
YPL032C,0.062625505,0.4,0.001547177,0
YGL049C,0.178632156,0.109848485,0.028973015,0
YPL051W,0,0,0,0
YHR160C,0,0,0,0
YER007C-A,0,0,0,0
YIL024C,0.011091512,0.4,0.002761116,0
YGR184C,0,0,0,0
YDL123W,0,0,0,0
YGL138C,0,0,0,0
YPL053C,0,0,0,0
YER047C,0,0,0,0
YHL026C,0,0,0,0
YJL159W,0,0,0,0
YOR147W,0,0,0,0
YMR193W,0,0,0,0
YEL038W,0.501302927,0.977777778,0.004797269,0
YNL172W,0,0,0,0
YBL031W,0.061089396,0.5,0.00104732,0
YDR200C,0,0,0,0
YJL175W,0,0,0,0
YNL164C,0,0,0,0
YFL010C,0,0,0,0
YJR105W,0,0,0,0
YLR241W,0.017280871,0.333333333,0.000572626,0
YLR286C,0,0,0,0
YKL056C,0,0,0,0
YGR143W,0.546485772,0.509803922,0.016646193,0
YGL112C,0.002516188,0.333333333,0.00031737,0
YGL037C,0.071417061,0.311111111,0.009520471,0
YHL007C,0.219144167,0.079939668,0.12167952,0
YJR075W,0,0,0,0
YBR090C,0,0,0,0
YDR286C,0.046354491,0.333333333,0,0
YJL114W,0,0,0,0
YBR264C,0.004507019,0.2,0.000816093,0
YLL002W,0,0,0,0
YOR318C,0,0,0,0
YHR189W,0,0,0,0
YLR201C,0,0,0,0
YDL221W,0,0,0,0
YMR081C,0,0,0,0
YGL202W,0,0,0,0
YLR114C,0.007010791,0.166666667,0.000816093,0
YMR232W,0,0,0,0
YIR022W,0.053206894,0.666666667,0,0
YBR010W,0,0,0,0
YPR079W,0.036133456,0.3,0.002028358,0
YER092W,0.011823754,1,0,0
YML046W,0.02422469,0.238095238,0.01171094,0
YPL050C,0,0,0,0
YDL015C,0.014654059,0.111111111,0.000589401,0
YAL026C,0,0,0,0
YDR009W,0,0,0,0
YPR126C,0,0,0,0
YMR209C,0.043565986,0.2,0.00122414,0
YHR005C,0,0,0,0
YER119C,0,0,0,0
YHL045W,0,0,0,0
YMR306W,0,0,0,0
YOL106W,0,0,0,0
YBL020W,0.081752814,0.266666667,0.001713796,0
YDL235C,0.007864061,0.2,0,0
YBR099C,0,0,0,0
YBL075C,0.036492071,0.2,0.000714082,0
YPL120W,0.002024878,0.166666667,0.003522803,0
YBR122C,0,0,0,0
YGL203C,0,0,0,0
YNL144C,0.2168694,0.193732194,0.035347044,0
YNL233W,0,0,0,0
YAR064W,0,0,0,0
YIL128W,0,0,0,0
YOR314W,0,0,0,0
YDL233W,0,0,0,0
YIL039W,0,0,0,0
YLR336C,0,0,0,0
YGR063C,0,0,0,0
YGL031C,0.006689756,0.333333333,0.000326437,0
YKL009W,0,0,0,0
YER162C,0.023647508,0.166666667,0.000233699,0
YDR356W,0,0,0,0
YGL169W,0.006886362,0.133333333,0.001020117,0
YJL047C,0.008996335,0.333333333,0,0
YHR123W,0,0,0,0
YLR083C,0,0,0,0
YER012W,0,0,0,0
YOL028C,0,0,0,0
YNL328C,0,0,0,0
YNL117W,0,0,0,0
YCR021C,0,0,0,0
YJL146W,0,0,0,0
YOL109W,0,0,0,0
YCR106W,0,0,0,0
YKL146W,0,0,0,0
YGR014W,0.004495027,0.133333333,0.002570694,0
YDR414C,0,0,0,0
YIR021W,0.020637825,0.1,0.000856898,0
YCL055W,0.014082147,0.011857708,0.000603909,0
YGL181W,0,0,0,0
YDL022W,0.57198633,0.658333333,0.020206925,1
YBR198C,0,0,0,0
YDL148C,0.027356093,0.033333333,0.003927449,0
YBR288C,0,0,0,0
YDL085W,0,0,0,0
YDL142C,0,0,0,0
YDR435C,0,0,0,0
YHR201C,0.006995032,0.018181818,0.000952109,0
YGL229C,0,0,0,0
YNL023C,0,0,0,0
YDR532C,0.00580227,0.2,0.000714082,0
YNL331C,0,0,0,0
YHR075C,0.479717737,0.320158103,0.01493328,0
YDR176W,0,0,0,0
YDL093W,0.01302391,0.666666667,0.000571265,0
YPL093W,0,0,0,0
YAL003W,0,0,0,0
YNR049C,0,0,0,0
YER078C,0,0,0,0
YBR180W,0,0,0,0
YHR168W,0,0,0,0
YBL069W,0,0,0,0
YHR197W,0,0,0,0
YJR131W,0,0,0,0
YNL145W,0,0,0,0
YBL067C,0,0,0,0
YGR124W,0.194266482,0.351449275,0.050404646,0
YMR055C,0.050859863,0.888888889,0.0074455,0
YPL017C,0,0,0,0
YMR243C,0,0,0,0
YOR074C,0,0,0,0
YPL146C,0,0,0,0
YDL214C,0,0,0,0
YLL030C,0.051799304,0.2,0.001033718,0.125
YDR016C,0,0,0,0
YPR059C,0.444236715,0.098136646,0.069917356,0
YHR030C,0,0,0,0
YBR088C,0,0,0,0
YDR322C-A,0.03207308,0.178571429,0.000952109,0
YJL157C,0,0,0,0
YLR311C,0,0,0,0
YBL095W,0,0,0,0
YDL135C,0,0,0,0
YDR445C,0,0,0,0
YOR155C,0.035471262,1,0,0
YIL062C,0,0,0,0
YDL202W,0,0,0,0
YPL190C,0,0,0,0
YOL126C,0.017228899,0.047619048,0,0
YDR099W,0,0,0,0
YGR209C,0.290303482,0.678571429,0.005484147,0
YPR107C,0,0,0,0
YDR373W,0,0,0,0
YOL104C,0,0,0,0
YDL191W,0.002299052,0.2,0.001287202,0
YER084W,0,0,0,0
YPL224C,0,0,0,0
YAL062W,0,0,0,0
YIL020C,0,0,0,0
YMR214W,0,0,0,0
YDR457W,0,0,0,0
YHL008C,0,0,0,0
YNR030W,0.016155751,0.2,0.002570694,0
YCR082W,0,0,0,0
YNL229C,0,0,0,0
YDR045C,0.02453429,0.055555556,0,0
YNL216W,0.037687262,0.464285714,0.013329525,0
YML071C,0,0,0,0
YML089C,0.096785873,0.25,0.004070266,0.025
YOR194C,0,0,0,0
YLR016C,0,0,0,0
YNL159C,0,0,0,0
YDR092W,0,0,0,0
YER188W,0,0,0,0
Q0045,0,0,0,0
YPL011C,0,0,0,0
YOR185C,0,0,0,0
YDL032W,0,0,0,0
YBL103C,0,0,0,0
YPR048W,0,0,0,0
YLR378C,0,0,0,0
YIL092W,0,0,0,0
YLR151C,0,0,0,0
YLR139C,0,0,0,0
YLR285W,0,0,0,0
YOR040W,0,0,0,0
YDL094C,0.002516188,0.166666667,0,0
YGR267C,0,0,0,0
YIR037W,0,0,0,0
YLR136C,0,0,0,0
YBR038W,0,0,0,0
YAR071W,0,0,0,0
YJL078C,0,0,0,0
YNL134C,0,0,0,0
YMR315W,0,0,0,0
YMR258C,0.047844202,0.266666667,0.000804532,0
YER093C,0,0,0,0
YDR091C,0,0,0,0
YBR211C,0.001845464,1,0,0
YNL289W,0,0,0,0
YOL064C,0,0,0,0
YDR415C,0,0,0,0
YLR389C,0.022504365,0.3,0.000880701,0
YBR237W,0,0,0,0
YMR250W,0,0,0,0
YGR003W,0,0,0,0
YLR218C,0,0,0,0
YKL006W,0,0,0,0
YOR079C,0.061420293,0.133333333,0.010996858,0
YJL041W,0.106413787,0.5,0.000572455,0
YMR231W,0,0,0,0
YLR257W,0.459667257,0.087345679,0.073949851,0
YGR229C,0.007412974,0.2,0.000804532,0
YPL101W,0,0,0,0
YLR134W,0,0,0,0
YDR380W,0,0,0,0
YLL042C,0,0,0,0
YIL157C,0,0,0,0
YML034W,0,0,0,0
YLL023C,0.01464694,0.036363636,0.002951538,0
YBR057C,0.050638942,0.009737098,0.018554563,0.425
YGL127C,0,0,0,0
YAR031W,0,0,0,0
YMR132C,0,0,0,0
YCR045C,0.005852161,0.166666667,0.000428449,0
YKL042W,0,0,0,0
YLR174W,0,0,0,0
YOR146W,0,0,0,0
YNR013C,0,0,0,0
YMR303C,0.145490055,0.666666667,0.005376242,0
YIL035C,0,0,0,0
YJL082W,0,0,0,0
YJL084C,0.009594851,1,0.001033718,0
YLR089C,0,0,0,0
YEL063C,0,0,0,0
YLL047W,0,0,0,0
YJL176C,0,0,0,0
YDR110W,0.009115765,0.285714286,0.001265965,0
YNL140C,0.04732881,0.527777778,0.00976297,0
YBL047C,0.056673403,0.090909091,0.002570694,0
YNL154C,0,0,0,0
YER020W,0,0,0,0
YAL045C,0,0,0,0
YLR343W,0.231619289,0.13963964,0.014229958,0
YJL020C,0,0,0,0
YKL055C,0,0,0,0
YOR001W,0,0,0,0
YOL146W,0.002299052,0.133333333,0.00428449,0
YPR084W,0,0,0,0
YMR100W,0,0,0,0
YCR003W,0,0,0,0
YIR014W,0,0,0,0
YOL015W,0.054975224,0.166666667,0.001958624,0
YNR052C,0.116387901,0.341666667,0.03007236,0
YDR217C,0,0,0,0
YDL247W,0,0,0,0
YLR413W,0,0,0,0
YGR129W,0,0,0,0
YNR032W,0.043916801,0.133333333,0.001229519,0
YPL203W,0,0,0,0
YOR112W,0,0,0,0
YFR004W,0.371590133,0.238095238,0.071772665,0
YML032C,0,0,0,0
YHL048W,0,0,0,0
YBR012C,0.00547718,0.1,0.002856327,0
YOR158W,0,0,0,0
YPL251W,0,0,0,0
YHR009C,0,0,0,0
YGL201C,0,0,0,0
YAL034W-A,0,0,0,0
YOL059W,0,0,0,0
YGR293C,0,0,0,0
YGL119W,0.058740721,0.080882353,0.006093497,0
YBR229C,0,0,0,0
YFR014C,0.103880839,0.048780488,0.017991232,0
YKL190W,0,0,0,0
YIR024C,0,0,0,0
YNL152W,0,0,0,0
YGL028C,0,0,0,0
YKR024C,0,0,0,0
YIL057C,0,0,0,0
YNL045W,0.023647508,0.066666667,0,0
YOR002W,0,0,0,0
YDR250C,0,0,0,0
YOR347C,0,0,0,0
YGR071C,0,0,0,0
YGL132W,0,0,0,0
YMR017W,0.003286082,0.166666667,0.002142245,0
YDR321W,0,0,0,0
YMR063W,0,0,0,0
YJR003C,0.040538586,0.095238095,0,0
YBR082C,0,0,0,0
YLR072W,0,0,0,0
YLR042C,0.006722376,0.333333333,0.000901783,0
YNL223W,0,0,0,0
YDR154C,0,0,0,0
YHR198C,0,0,0,0
YDL218W,0,0,0,0
YBL083C,0,0,0,0
YLR095C,0.397672265,0.352941176,0.010168523,0
YHR166C,0,0,0,0
YJL129C,0,0,0,0
YDR175C,0,0,0,0
YBR249C,0,0,0,0
YCR030C,0.06743442,0.333333333,0.002827763,0
