Proteins,ECC,CC,GO,SubCell
YPR045C,0.297481351,0.435016835,0.153715575,0
YML092C,0,0,0,0
YHR055C,0,0,0,0
YBL053W,0,0,0,0
YML131W,0,0,0,0
YEL072W,0,0,0,0
YJR133W,0,0,0,0
YJL059W,0.500309828,0.765732417,0.607075024,0
YGL111W,0.012718671,0,0,0
YDR128W,0.984410915,0.975308642,0.078317901,0
YOL039W,0.094957497,1,0.00598121,0
YDL008W,0.046976122,0.380952381,0.013717558,0
YOR260W,0,0,0,0
YJR157W,0,0,0,0
YBR077C,0,0,0,0
YJL165C,0.003347019,0.071428571,0.004807692,0
YGR136W,0,0,0,0
YJR130C,0.052798584,0.041742287,0.05077754,0.064943311
YJR022W,0,0,0,0
YIR004W,0.015262406,0,0,0
YPL194W,0,0,0,0
YLR046C,0,0,0,0
YDR215C,0.000848731,0.333333333,0.000593542,0
YLR144C,0,0,0,0
YDR436W,0,0,0,0
YEL071W,0,0,0,0
YOR162C,0,0,0,0
YIL139C,0.312343024,0.598989899,0.117009816,0
YMR240C,0.009539004,1,0.001513533,0
YDL040C,0.004360362,0.194444444,0.005386396,0
YML007W,0,0,0,0
YIR001C,0,0,0,0
YLR039C,0,0,0,0
YOR051C,0.010984481,0.4,0.002767037,0
YPR189W,0.069910609,0.062003968,0.075711403,0.214058957
YPL235W,0.001684952,0.333333333,0.00041548,0
YGL156W,0,0,0,0
YOR358W,0,0,0,0
YOR013W,0,0,0,0
YKL124W,0,0,0,0
YOL020W,0.01470391,0.192307692,0.003953351,0
YER155C,0.000715068,0.066666667,0,0
YPR184W,0,0,0,0
RRP13,0.004133568,1,0.00014245,0
YIR023W,0,0,0,0
YDL113C,0,0,0,0
YHR191C,0,0,0,0
YOR080W,0,0,0,0
YJL184W,0.009299802,0.063157895,0.005909349,0
YKR048C,0,0,0,0
YBR113W,0.679959556,1,0.019347499,0
YHR021C,0,0,0,0
YLR308W,0.001582063,0.666666667,0.001495726,0
YPL082C,0.016905234,0.333333333,0.001544123,0.001814059
YPL149W,0.006145875,0.2,0.000771605,0
YDL002C,0,0,0,0
YDR413C,0,0,0,0
YGR179C,0,0,0,0
YDR179C,0.027336885,0.311111111,0.006339031,0.000362812
YBR114W,0,0,0,0
YDR400W,0,0,0,0
YDR288W,0.012718671,0,0,0
YPR158WA,0,0,0,0
YPL130W,0.00315409,0.666666667,0.000474834,0
YKR062W,0,0,0,0
YOL137W,0.002396271,0.333333333,0,0
YPL213W,0,0,0,0
YOR214C,0,0,0,0
YBR124W,0.002505193,0.333333333,0.002080889,0
YJR033C,0,0,0,0
YDR542W,0.367936143,0.629951691,0.146329789,0.375510204
YDR394W,0,0,0,0
YGL001C,0,0,0,0
YLL014W,0.022416658,0.022222222,0,0
YNR012W,0,0,0,0
YDL070W,0.007435163,0.054945055,0.00071861,0
YLR117C,0.001131107,0.333333333,0,0
YNL160W,0,0,0,0
YDR271C,0.002532864,0.133333333,0.000722794,0
YOR122C,0,0,0,0
YOL107W,0,0,0,0
YAL058W,0.049617639,0.351648352,0.007005495,0
YNL102W,0,0,0,0
YFR039C,0,0,0,0
YCL056C,0,0,0,0
YPL023C,0,0,0,0
YNL028W,0.003322574,0.166666667,0.000890313,0
YLR119W,0.003297433,0.166666667,0.00031161,0
YOR281C,0.001050983,0.166666667,0.00462963,0
YDL229W,0,0,0,0
YMR067C,0,0,0,0
YLR303W,0.369875959,0.836707152,0.107211114,0
YIL075C,0.012718671,0,0,0
YNL311C,0,0,0,0
YNL237W,0.015551221,0.333333333,0.005698006,0
YGL040C,0.001614293,0.066666667,0.00210114,0
YKL205W,0.001968366,0.333333333,0,0
YOR033C,0.140489269,0.735177866,0.016500475,0
YDR405W,0.391161054,0.910204082,0.150669265,0
YGR245C,0.012718671,0,0.001602564,0
YLR403W,0.005542118,0.2,0.001379986,0
YPL181W,0.019078007,0,0,0
YFL034CB,0.004184498,0.095238095,0.000890313,0
YOL070C,0.030808879,0.303030303,0.006829809,0
YDR189W,0.031927272,0.115384615,0.017853751,0
YAL036C,0.001456446,1,0,0
YGR166W,0.965725537,0.929767852,0.006790123,0
YGL135W,0.13104952,1,0.037037037,0
YPR036W,0,0,0,0
YLR281C,0.000288815,0.333333333,0.000395695,0
YKL067W,0,0,0,0
YLL037W,0,0,0,0
YFR054C,0.984410915,0.975308642,0.006790123,0
YBL027W,0.030524811,1,0,0
YFR040W,0.123768456,0.62745098,0.02142094,0
YPL078C,0,0,0,0
YBR096W,0,0,0,0
YGR251W,0.008479114,0,0.001424501,0
YHR199C,0.20606347,0.904615385,0.027496834,0
YDR296W,0,0,0,0
YMR206W,0,0,0,0
YML022W,0,0,0,0
YGR275W,0,0,0,0
YDR177W,0.016813239,0.151515152,0.002323294,0
YKL085W,0,0,0,0
YOR241W,0,0,0,0
YOL017W,0.005723402,0.333333333,0.000712251,0
YKL181W,0.028116838,0.166666667,0.002448362,0.000362812
YJR050W,0.126471602,0.701754386,0.025997151,0.001088435
YHR059W,0.006086793,0.095238095,0,0
YLR342W,0.00605651,1,0.00082672,0
YDR310C,0,0,0,0
YKR043C,0,0,0,0
YKL161C,0.013785223,0.205128205,0.005608974,0
YOR039W,0,0,0,0
YDL104C,0,0,0,0
YJL023C,0.00261187,0.047619048,0,0
YHR077C,0,0,0,0
YDR159W,0,0,0,0
YOL046C,0.035240004,0.078272605,0.028964862,0.001496599
YGR119C,0.013378017,0.10952381,0.007878284,0
YLR424W,0,0,0,0
YBR291C,0,0,0,0
YFR055W,0.017808773,0.333333333,0.032407407,0
YLR108C,0,0,0,0
YFL026W,0,0,0,0
YPR136C,0.386194976,0.830725462,0.058909069,0
YBL038W,0,0,0,0
YBR054W,0.00309672,0.333333333,0,0
YJL172W,0.984410915,0.975308642,0.006790123,0
YLR344W,0,0,0,0
YLR437C,0,0,0,0
YKL025C,0,0,0,0
YBR284W,0,0,0,0
YER049W,0,0,0,0
YML107C,0,0,0,0
YDR357C,0,0,0,0
YKL063C,0.012718671,0,0.003561254,0
YDR131C,0.016251636,0.036507937,0.008309592,0.000816327
YBL050W,0,0,0,0
YGR101W,0.000168467,1,0.003561254,0
YHL009C,0.069909633,0.171428571,0.026397578,0
YDR167W,0,0,0,0
YLR422W,0.015262406,0,0.000712251,0
YER100W,0.372739063,0.719822813,0.115798031,0
YDL097C,0.127169181,0.752380952,0.013526404,0
YDR194C,0.025437343,1,0,0
YJR028W,0,0,0,0
YNR063W,0,0,0,0
YML117W,0.003890366,0.333333333,0.004349817,0
YGL178W,0,0,0,0
YJR077C,0,0,0,0
YMR178W,0.047533885,0.073563218,0.013764669,0
YDL116W,0,0,0,0
YLR237W,0,0,0,0
YLL032C,0,0,0,0
YNR048W,0,0,0,0
YPR138C,0.0197846,0,0.004477004,0
YGR058W,0.064865224,0.75,0.004303181,0
YLR395C,0,0,0,0
YLR161W,0,0,0,0
YCR004C,0,0,0,0
YLL052C,0.002637105,0.021978022,0,0
YOR302W,0,0,0,0
YGL235W,0.059770756,0.35,0.023575499,0.010612245
YOR213C,0,0,0,0
YLR164W,0.005092974,0.333333333,0.000890313,0
YLR055C,0,0,0,0
YCR107W,0.130548076,0.857142857,0.021041073,0
YBR120C,0.01816953,0,0.000508751,0
YDL193W,0,0,0,0
YLR125W,0,0,0,0
YGL023C,0,0,0,0
YPR037C,0,0,0,0
YGL042C,0,0,0,0
YOL118C,0,0,0,0
YOR222W,0,0,0,0
YNL100W,0.073374476,0.494505495,0.018223443,0.000362812
YLR005W,0,0,0,0
YJL015C,0.001615069,0.002048131,0.002920228,0
YDR034C,0,0,0,0
YFR053C,0.014596189,0.266666667,0,0
YPL195W,0,0,0,0
YPR046W,0.002939799,0.138888889,0,0
YDR170C,0.012718671,0,0.006014562,0
YKL108W,0,0,0,0
YMR184W,0.008633083,0.266666667,0.01189858,0
YNL309W,0.314765516,0.821321321,0.198777303,0.031927438
YGR075C,0.059902324,0.487179487,0.018328585,0
YCR052W,0,0,0,0
YGR271W,0.239400243,0.899470899,0.022376543,0
YPL183WA,0.273411114,0.788235294,0.119123932,0.029387755
YDR088C,0,0,0,0
YOL105C,0,0,0,0
YBL009W,0,0,0,0
YNR072W,0.359011678,0.816464238,0.137440646,0.104852608
YGR253C,0,0,0,0
YDR269C,0.006635829,0.023715415,0.002202042,0
YLL039C,0,0,0,0
YLL031C,0,0,0,0
YOR084W,0,0,0,0
YGR139W,0,0,0,0
YIL031W,0.000798034,1,0.000801282,0
YCL034W,0,0,0,0
YKR019C,0.012718671,0,0.000633112,0
YCR079W,0,0,0,0
YPR113W,0,0,0,0
YPR177C,0,0,0,0
YOR066W,0,0,0,0
YOR064C,0.058411361,0.285714286,0.018067426,0.01015873
YDR225W,0.030875706,0.424242424,0.004063067,0
YDR052C,0.017180819,0.164835165,0.004990476,0
YJL005W,0,0,0,0
YFL058W,0,0,0,0
YBR006W,0,0,0,0
YJL006C,0.97518308,0.951520626,0.103988604,0
YBL092W,0,0,0,0
YIL059C,0.293481693,0.605758583,0.090345752,0
YPR178W,0,0,0,0
YKL168C,0,0,0,0
YGR250C,0.047504647,0.043434343,0.013714813,0
YDR388W,0,0,0,0
YER044C,0.045091676,0.418181818,0.006256603,0
YJR065C,0,0,0,0
YDR314C,0.006270738,0.6,0.007923789,0
YMR276W,0,0,0,0
YDR290W,0.028948566,0.072727273,0.004040327,0
YOR212W,0.024082528,0.071428571,0.000862198,0
YGR252W,0.004239557,0.066666667,0.00042735,0
YLR052W,0.029717277,0.476190476,0.00329416,0
YDR362C,0,0,0,0
YGL015C,0.99061323,1,0.006790123,0
YOR312C,0,0,0,0
YBR058C,0,0,0,0
YFR017C,0.005087469,0.333333333,0.001044634,0
YKL211C,0,0,0,0
YDL133W,0.058996221,0.560606061,0.015123457,0.00952381
YGR056W,0,0,0,0
YDR534C,0,0,0,0
YHR094C,0.679959556,1,0.019347499,0
YOR369C,0,0,0,0
YGR249W,0,0,0,0
YDR067C,0,0,0,0
YPL257W,0,0,0,0
YER129W,0,0,0,0
YPL152W,0,0,0,0
YMR264W,0,0,0,0
YJL213W,0,0,0,0
YLR130C,0.084235157,0.522058824,0.021046443,0.023673469
YCR035C,0.012718671,0,0,0
YJR110W,0.126381587,0.640522876,0.055911681,0
YOR332W,0,0,0,0
YPR125W,0,0,0,0
YBR243C,0,0,0,0
YHR180W,0,0,0,0
YDR102C,0,0,0,0
YIL082W,0,0,0,0
YJR135C,0.071701375,0.824175824,0.027203314,0
YGR186W,0.003213138,0.333333333,0.006499288,0
YOL058W,0,0,0,0
YDR005C,0.008479114,0,0,0
YAR019C,0,0,0,0
YER004W,0.024753663,0.147186147,0.009914276,0.000952381
YEL037C,0,0,0,0
YFL011W,0.033492925,0.6,0,0
YBL008W,0.000615223,0.333333333,0.000400641,0
YJR138W,0,0,0,0
YGL054C,0,0,0,0
YMR260C,0,0,0,0
YAL024C,0.002826371,1,0.000819088,0.000362812
YAL007C,0,0,0,0
YJR126C,0.062482997,0.31372549,0.009634039,0
YPL042C,0.030252268,1,0.002730294,0
YDL092W,0.000203402,1,0.00133547,0
YLR455W,0,0,0,0
YDR367W,0,0,0,0
YDL125C,0.064865224,0.75,0.003739316,0
YLR038C,0.085412979,0.355072464,0.040756569,0.007981859
YMR236W,0,0,0,0
YBR116C,0,0,0,0
YPR076W,0,0,0,0
YKL155C,0,0,0,0
YOR387C,0,0,0,0
YKR016W,0.01761435,0.166666667,0,0
YOR229W,0,0,0,0
YHR175W,0.018669193,0.333333333,0,0
YOL062C,0,0,0,0
YNL122C,0.004769502,1,0,0
YAR073W,0.00214282,0.333333333,0.002742165,0
YGR108W,0,0,0,0
YDR061W,0,0,0,0
YKL087C,0.056265734,0.461538462,0.01291873,0
YFR051C,0,0,0,0
YJL204C,0,0,0,0
YPR174C,0.398140525,0.582693292,0.246597307,0
YDR449C,0,0,0,0
YKR020W,0.016880073,0.205128205,0.005639141,0
YKL057C,0.01816953,0,0.001780627,0
YHR135C,0,0,0,0
YLR049C,0.666652408,0.932849365,0.112951092,0
YHR203C,0.163399375,0.831578947,0.01881529,0
YKL003C,0,0,0,0
YPL020C,0,0,0,0
YER154W,0.020430628,0.1,0.000890313,0
YJL128C,0,0,0,0
YMR269W,0.004206945,0.044444444,0.001825142,0
YDR264C,0.002685053,0.333333333,0.000118708,0
YML097C,0,0,0,0
YER159C,0,0,0,0
YLR193C,0,0,0,0
YDL036C,0,0,0,0
YCL044C,0.086180254,0.497076023,0.026815283,0
YLR071C,0,0,0,0
YOR107W,0.040404264,0.535714286,0.004397917,0
YNR035C,0,0,0,0
YBR040W,0.001059889,0.022222222,0,0
YBR205W,0.079278773,0.444444444,0.02039496,0.024036281
YGR158C,0.012718671,0,0.002849003,0
YDR306C,0,0,0,0
YPL205C,0,0,0,0
YDL114W,0,0,0,0
YMR317W,0,0,0,0
YIL151C,0,0,0,0
YBL068W,0.009362355,0.107142857,0.001753493,0
YJR066W,0,0,0,0
YGL158W,0,0,0,0
YDL231C,0.009463297,0.2,0.001362179,0.000362812
YJL115W,0.021003819,0.047619048,0.001089325,0
YCR084C,0,0,0,0
YOR018W,0,0,0,0
YJR125C,0.297311464,0.631823461,0.279024217,0
YDR473C,0.006551789,0.2,0.002136752,0
YGR234W,0,0,0,0
YCL012W,0.022601795,0.4,0.003501899,0.000907029
YML077W,0.005846126,0.133333333,0.000814899,0
YNL039W,0.004161952,0.111111111,0.002492877,0
YBL032W,0.000879708,0.166666667,0.002374169,0.000408163
YDR465C,0,0,0,0
YDL084W,0,0,0,0
YOR187W,0,0,0,0
YKL164C,0.018835561,0.055913978,0.011628765,0
YDR192C,0,0,0,0
YBR239C,0,0,0,0
YKL073W,0,0,0,0
YOR381W,0,0,0,0
YJL149W,0.019078007,0,0,0
YDR146C,0,0,0,0
YLR312C,0,0,0,0
YMR004W,0,0,0,0
YHR134W,0.011409684,0.022067364,0.009071739,0
YOR098C,0.003695507,0.142857143,0.005698006,0.000362812
YOL135C,0,0,0,0
YPR094W,0,0,0,0
YMR305C,0.000908477,0.333333333,0.000237417,0
YJR148W,0,0,0,0
YLR017W,0.001065527,0.166666667,0,0
YBR108W,0.001286486,0.066666667,0.002047721,0
YJL039C,0,0,0,0
YCL046W,0,0,0,0
YBR162C,0.000913135,0.018181818,0.000209486,0
YNL064C,0.028737452,0.214285714,0.003402976,0
YJL095W,0.579330602,0.39910045,0.849744777,1
YOL041C,0.129474827,0.866666667,0.061431624,0
YKL080W,0,0,0,0
YJL086C,0,0,0,0
YCR101C,0,0,0,0
YPR038W,0,0,0,0
YBR262C,0,0,0,0
YJL208C,0.001430851,1,0.000830959,0
YNL315C,0,0,0,0
MEL1,0,0,0,0
YJL125C,0.029162296,0.238095238,0.010550214,0.000725624
YFR002W,0.008479114,0,0,0
YOL052C,0.077472868,0.485294118,0.035968661,0.006530612
YLR115W,0.003633906,0.166666667,0.000838873,0
YDR180W,0,0,0,0
YCR097W,0.020520099,0.285714286,0.00462963,0
YBR118W,0.001826271,0.012820513,0.000189934,0
YDR448W,0.029888878,0.111111111,0.012535613,0
YLR216C,0.015262406,0,0.00267094,0
YOR351C,0,0,0,0
YMR069W,0,0,0,0
YNL135C,0,0,0,0
YHL005C,0,0,0,0
YPR030W,0,0,0,0
YHR100C,0,0,0,0
YNL042W,0.009539004,0.107142857,0,0
YJR005W,0.080258682,0.516339869,0.038087607,0
YML010W,0.009965712,0.111111111,0.007116854,0
YNL047C,0.015262406,0,0.001709402,0
YOR026W,0,0,0,0
YMR211W,0.206587724,0.616402116,0.045584046,0
YGR084C,0,0,0,0
YGL087C,0,0,0,0
YDR252W,0,0,0,0
YKR087C,0,0,0,0
YGR066C,0,0,0,0
YMR088C,0,0,0,0
YJL058C,0,0,0,0
YNL239W,0,0,0,0
YGR203W,0,0,0,0
YJR080C,0,0,0,0
YNR036C,0,0,0,0
YIL173W,0,0,0,0
YCR067C,0,0,0,0
YDR513W,0.003313549,0.166666667,0.000830959,0
YDR307W,0,0,0,0
YIL011W,0,0,0,0
YNL280C,0,0,0,0
YLR085C,0,0,0,0
YIL152W,0.004884987,0.060606061,0.004184473,0
YMR294W,0.047955172,0.583333333,0.004941817,0
YKL013C,0.001038176,0.004926108,0.001424501,0
YNL092W,0.0197846,0,0,0
YJL092W,0.978871936,0.951520626,0.059734093,0
YPL131W,0,0,0,0
YOL151W,0,0,0,0
YPR183W,0,0,0,0
YMR275C,0.12745157,0.647058824,0.054962013,0
YEL051W,0.008055159,0.2,0,0
YAL012W,0,0,0,0
YLR338W,0.11523151,0.860294118,0.076062441,0.006530612
YOL005C,0.99061323,1,0.006790123,0
YPR043W,0.083381956,0.455882353,0.017689538,0
YPR034W,0.00197846,0.333333333,0,0
YLL016W,0.517635219,0.635758998,0.245404946,0
YPL043W,0.679959556,1,0.019347499,0
YBR181C,0,0,0,0
YBR209W,0,0,0,0
YDR255C,0.003618243,0.166666667,0.007834758,0.000362812
YML031W,0.040525495,0.820512821,0.019290123,0
YML049C,0,0,0,0
YPL178W,0.001324862,0.333333333,0,0
YGR130C,0,0,0,0
YPL231W,0,0,0,0
YOR095C,0,0,0,0
YGL250W,0,0,0,0
YKL036C,0,0,0,0
YKL072W,0,0,0,0
YPL089C,0,0,0,0
YIL091C,0.026993361,0.060606061,0.008695394,0
YOR232W,0.463704918,0.488607595,0.232197229,0
YOR341W,0,0,0,0
YGL005C,0.0212537,0.071428571,0,0
YDL013W,0,0,0,0
YPR004C,0,0,0,0
YLL020C,0,0,0,0
YIR016W,0,0,0,0
YBR220C,0.032859971,0.514285714,0.035976434,0
YOR308C,0,0,0,0
YDL139C,0.004360687,0.166666667,0.000730057,0
YLR376C,0,0,0,0
YJR136C,0.006359336,0.166666667,0.000610501,0
YLR450W,0,0,0,0
YDR350C,0,0,0,0
YGR100W,0,0,0,0
YIL065C,0,0,0,0
YNR065C,0.029071249,0.380952381,0.004036087,0
YML105C,0,0,0,0
YCL058C,0,0,0,0
YDR231C,0.032624401,1,0.002249525,0
YAL001C,0,0,0,0
YPL238C,0.044952562,0.153333333,0.010685487,0.001814059
YAR007C,0.001305072,0.133333333,0.001478768,0
YPL125W,0.434153776,0.803633823,0.145939499,0
YJR002W,0.679959556,1,0.019347499,0
YGR027C,0,0,0,0
YOR300W,0.11045329,0.763157895,0.006321225,0
YLR439W,0,0,0,0
YHR087W,0.028502825,0.133333333,0.002448362,0
YEL043W,0.007772521,1,0.000752951,0
YML054C,0,0,0,0
YER088C,0.028027921,0.666666667,0.0096599,0
YDL188C,0.522750124,0.374195624,0.319692738,0
YBL004W,0,0,0,0
YOL159C,0,0,0,0
YDL086W,0.000630004,0.333333333,0.000712251,0
YLR067C,0,0,0,0
YBL071C,0,0,0,0
YPL270W,0,0,0,0
YCL004W,0.305869598,0.935483871,0.017865622,0
YBR268W,0.008479114,0,0,0
YMR111C,0.99061323,1,0.006790123,0
YDL133CA,0,0,0,0
YBR246W,0.006396253,0.107142857,0,0
YCL066W,0.171071475,0.894736842,0.043192918,0.014512472
YJR006W,0,0,0,0
YFR018C,0,0,0,0
YNR050C,0.077159939,0.777777778,0.003770972,0
YBR167C,0,0,0,0
YOL032W,0,0,0,0
YOR010C,0.005299446,0.166666667,0,0
YCL020W,0.008479114,0,0,0
YHR074W,0.976086523,0.952725083,0.006790123,0
YDL075W,0.015262406,0,0.001899335,0
YHR188C,0,0,0,0
YML123C,0,0,0,0
YMR226C,0,0,0,0
YKL186C,0,0,0,0
YFL007W,0,0,0,0
YCL036W,0.005405435,0.666666667,0.000853135,0
YDR168W,0,0,0,0
YCR076C,0,0,0,0
YGL083W,0,0,0,0
YNR042W,0,0,0,0
YGR290W,0,0,0,0
YBL056W,0,0,0,0
YMR221C,0.347425236,0.584219858,0.116195154,0
YGL048C,0,0,0,0
YER128W,0.39947611,0.859174964,0.066001899,0.038095238
YKL167C,0.013700826,0.464285714,0.009462759,0
YGL025C,0,0,0,0
YJL075C,0,0,0,0
YFL043C,0,0,0,0
YGL239C,0.006603926,1,0,0
YPL228W,0,0,0,0
YBR231C,0,0,0,0
YDR126W,0,0,0,0
YGL242C,0,0,0,0
YFL050C,0,0,0,0
YPL196W,0,0,0,0
YDR461W,0.01879537,0.333333333,0.000838873,0
YMR224C,0.002941734,0.000789394,0.009646244,0
YJR091C,0,0,0,0
YKR017C,0,0,0,0
YJL055W,0,0,0,0
YKL126W,0,0,0,0
YKR065C,0,0,0,0
YCL045C,0,0,0,0
YDR141C,0.436058481,0.647457627,0.278347578,0.162902494
YMR093W,0.07122456,0.622222222,0.00351377,0
YNL221C,0.01816953,0,0.000474834,0
YCR066W,0.007322799,0.047619048,0.002292769,0
YLL021W,0.014414494,0.5,0.000807217,0
YPL083C,0.003815601,0.166666667,0.001147515,0
YBR170C,0,0,0,0
YBL113C,0.022012203,0.321428571,0.00997151,0
YAR003W,0,0,0,0
YDL127W,0,0,0,0
YIL104C,0,0,0,0
YPL172C,0,0,0,0
YMR183C,0.133309591,1,0.021901709,0
YDL004W,0,0,0,0
YEL059W,0,0,0,0
YBR042C,0,0,0,0
YHL009WA,0,0,0,0
YOR265W,0.066559937,0.857142857,0.028490028,0
YDR156W,0,0,0,0
YMR152W,0,0,0,0
YMR003W,0,0,0,0
YHR035W,0.020234866,0.909090909,0.010250475,0
YJR041C,0.081342811,0.769230769,0.011188281,0
YDL111C,0,0,0,0
YBR285W,0.067420115,1,0.004859191,0
YGR258C,0,0,0,0
YLR227C,0,0,0,0
YKL182W,0.008479114,0,0,0
YDL190C,0.018104589,0.181818182,0.003103327,0
YOL018C,0.037864795,0.175438596,0.009333876,0.000816327
YLR026C,0,0,0,0
YGR296W,0.076629995,0.964285714,0.001632241,0
YGL226CA,0,0,0,0
YGL261C,0.233477506,0.967980296,0.082627018,0
YFR010W,0,0,0,0
YBR192W,0.015262406,0,0,0
YJL167W,0.012525964,0.194444444,0.000890313,0
YFR031C,0.201130567,0.742753623,0.026650047,0
YMR188C,0,0,0,0
YMR147W,0,0,0,0
YPL018W,0.679959556,1,0.019347499,0
YCR031C,0.061455724,0.323529412,0.017225444,0
YNL287W,0.673604205,0.964912281,0.019347499,0
YJL191W,0.002210626,0.166666667,0.000741928,0
YLR155C,0,0,0,0
YJL021C,0,0,0,0
YIL112W,0.005087469,0.1,0.000391738,0
YHL020C,0.355855502,0.994957983,0.096337844,0
YGR270W,0,0,0,0
YOR004W,0.458080345,0.844805195,0.541073124,0
YBR142W,0,0,0,0
YML023C,0,0,0,0
YHR121W,0.008479114,0,0,0
YKL035W,0,0,0,0
YMR307W,0.098342672,0.356923077,0.023953361,0
YJL194W,0,0,0,0
YDR196C,0.011234826,0.052287582,0.004313074,0
YGL212W,0,0,0,0
YML074C,0.001953713,0.166666667,0.000712251,0
YGR264C,0,0,0,0
YEL049W,0,0,0,0
YLL033W,0.007249778,0.142857143,0.006766382,0
YMR255W,0,0,0,0
YOR246C,0,0,0,0
YGL251C,0,0,0,0
YBR033W,0,0,0,0
YDL118W,0,0,0,0
YNL079C,0,0,0,0
YPL076W,0.019078007,0,0.000890313,0
YEL061C,0.001059889,0.166666667,0.007122507,0
YER115C,0.002448498,0.333333333,0,0
YNL304W,0,0,0,0
YLR050C,0.156043594,0.796536797,0.015841926,0
YPR190C,0,0,0,0
YCR060W,0.00653359,0.142857143,0.001305793,0
YGL097W,0,0,0,0
YGR062C,0,0,0,0
YMR138W,0,0,0,0
YBR186W,0.150371867,0.502645503,0.051816239,0.023945578
YNR003C,0,0,0,0
YMR233W,0,0,0,0
YKL111C,0,0,0,0
YAR030C,0.131410866,0.720588235,0.028970181,0
YBR127C,0.009009059,0.142857143,0.002991453,0
YCR012W,0,0,0,0
YBR003W,0,0,0,0
YAR061W,0.007037178,0.075757576,0.005015432,0
YAL032C,0.362138622,0.758367347,0.156895265,0.029387755
YOL010W,0,0,0,0
YOR264W,0,0,0,0
YJR116W,0.002841195,0.133333333,0.000722794,0
YMR092C,0,0,0,0
YCL038C,0,0,0,0
YKL179C,0.011379656,0.194444444,0.00235933,0
YMR263W,0.007192956,0.109090909,0.002225294,0
YAL005C,0,0,0,0
YPL216W,0.39721031,0.802564103,0.052716445,0
YNL185C,0,0,0,0
YCL067C,0,0,0,0
YKR010C,0,0,0,0
YGL018C,0,0,0,0
YBR107C,0,0,0,0
YPL201C,0.004592854,0.166666667,0.000794433,0
YKR007W,0.014867699,0.345454545,0.010517569,0
YOR243C,0,0,0,0
YJL019W,0.003709612,0.333333333,0,0
YKL203C,0,0,0,0
YDR098C,0.486156986,0.768852459,0.217069757,0
YKL172W,0,0,0,0
YKL133C,0.005299446,1,0,0
YLR318W,0.524822504,0.632039574,0.389844492,0
YLL008W,0,0,0,0
YER071C,0,0,0,0
YCR065W,0.001837141,0.333333333,0.00112773,0
YHR149C,0.000438575,1,0,0
YNL034W,0,0,0,0
YER091C,0.002849482,0.133333333,0.000807217,0
YOR373W,0,0,0,0
YPL057C,0.065425042,0.359477124,0.011449779,0.007981859
YIL126W,0,0,0,0
YDR038C,0,0,0,0
YML111W,0,0,0,0
YMR173W,0.000312126,0.333333333,0,0
YJR067C,0,0,0,0
YDR397C,0.070354719,0.696666667,0.066904084,0.029387755
YDL208W,0,0,0,0
YBR001C,0,0,0,0
YLR068W,0,0,0,0
YPL233W,0,0,0,0
YOR034C,0.013047041,0.6,0.002825685,0
YAL016W,0.006603926,1,0,0
YGL130W,0.008479114,0,0,0
YHL010C,0,0,0,0
YPL066W,0.873599987,0.754897277,0.006790123,0
YDL130W,0.145389866,0.666666667,0.171741453,0.115736961
YHR089C,0.985006061,0.976234568,0.006790123,0
YDR500C,0,0,0,0
YNL004W,0,0,0,0
YDR505C,0.000932703,0.166666667,0,0
YLR090W,0.154352808,0.531746032,0.024565725,0
YOR116C,0,0,0,0
YKL215C,0.121293773,0.614379085,0.064636752,0
YGR020C,0,0,0,0
YLR021W,0,0,0,0
YPL037C,0,0,0,0
YHR112C,0.011828506,0.056277056,0.002777778,0
YHR016C,0.355183749,0.646464646,0.141008683,0.107936508
YOR362C,0,0,0,0
YPR115W,0.06987561,0.644444444,0.008731007,0
YNL131W,0,0,0,0
YGL254W,0.020349874,0.333333333,0.000792379,0
YER017C,0.032360655,0.109848485,0.024750712,0
YIR009W,0,0,0,0
YJL048C,0.025437343,0.007905138,0.019586895,0
YKL011C,0.025437343,0.333333333,0,0
YDR261WA,0,0,0,0
YJR012C,0,0,0,0
YHR053C,0,0,0,0
YEL048C,0.00613135,0.111111111,0,0
YOR123C,0.35973167,0.635748792,0.148189696,0.11106576
YFR050C,0.665775258,0.931639443,0.071901709,0
YHL015W,0,0,0,0
YPL208W,0.026759933,0.111111111,0.011467236,0.0061678
YMR201C,0,0,0,0
YDL243C,0,0,0,0
YNL324W,0,0,0,0
YKL120W,0.017584068,0.333333333,0.001282051,0
YML057W,0,0,0,0
YKL197C,0.002312486,0.1,0,0
YNL334C,0.054478309,0.75,0.002492877,0
YJL014W,0,0,0,0
YPR063C,0,0,0,0
YOR294W,0.001517315,0.1,0.000534188,0
YEL034W,0,0,0,0
YHR159W,0,0,0,0
YNL018C,0.002543734,0.022222222,0.000864876,0
YJL030W,0,0,0,0
YLR171W,0.042547354,0.147058824,0.014606086,0
YPL248C,0,0,0,0
YFL052W,0.0197846,0,0,0
YGL058W,0.362046182,0.655555556,0.115952437,0
YOR259C,0,0,0,0
YGL057C,0,0,0,0
YKL090W,0,0,0,0
YPL034W,0.023823753,0.444444444,0.009039225,0
YIL038C,0.008479114,0,0.000445157,0
YOR230W,0,0,0,0
YML078W,0.005411321,0.464285714,0.003629087,0
YEL055C,0,0,0,0
YBR225W,0,0,0,0
YGR165W,0,0,0,0
YJL186W,0,0,0,0
YNR064C,0,0,0,0
